Type,Detail Date,Part ID,Part Description,Site,Part Storeroom,Quantity
Usage,08/03/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,79.2
Usage,08/04/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,76.5
Usage,08/06/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,30
Usage,08/07/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,53.7
Usage,08/08/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,62.9
Usage,08/09/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,65
Usage,08/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78.5
Usage,08/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,64.6
Usage,08/14/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,68.8
Usage,08/15/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,64.6
Usage,08/16/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,63.3
Usage,08/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,60
Usage,08/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,65.8
Usage,08/21/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.6
Usage,08/22/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,71.7
Usage,08/23/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,70.8
Usage,08/22/2019 15:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,70.8
Usage,08/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,71.5
Usage,08/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,74.8
Usage,08/27/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,36.3
Usage,08/28/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,42.9
Usage,08/29/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,65.2
Usage,08/30/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,81
Usage,08/31/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78.1
Usage,09/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.6
Usage,09/04/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,63.9
Usage,09/05/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,70
Usage,09/06/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,57.8
Usage,09/07/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,48.2
Usage,09/08/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.5
Usage,09/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,57.2
Usage,09/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,62.8
Usage,09/12/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,63.1
Usage,09/13/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,59.4
Usage,09/14/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,60
Usage,09/16/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,61.6
Usage,09/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,66.6
Usage,09/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.5
Usage,09/19/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,42.8
Usage,09/20/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,49.1
Usage,09/21/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,56.4
Usage,09/22/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.5
Usage,09/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,38.2
Usage,09/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,67.5
Usage,09/26/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,55.8
Usage,09/27/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,59.1
Usage,09/28/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,58.7
Usage,09/29/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,28.2
Usage,10/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,40.9
Usage,09/03/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,53.7
Usage,09/04/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,57.3
Usage,09/05/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,76.5
Usage,09/04/2019 12:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,76.5
Usage,09/05/2019 15:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,79.4
Usage,09/07/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,83.3
Usage,09/08/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,38.8
Usage,09/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,50.2
Usage,09/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,58.4
Usage,09/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,58.4
Usage,09/12/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,62.4
Usage,09/13/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,82.4
Usage,09/14/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,82
Usage,09/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,46.7
Usage,09/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,84.5
Usage,09/19/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.7
Usage,09/20/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.9
Usage,09/21/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,54.5
Usage,09/22/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,52.7
Usage,09/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,53.1
Usage,09/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,63.5
Usage,09/26/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,69.8
Usage,09/29/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,83.3
Usage,09/29/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,83.3
Usage,09/24/2019 14:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,83.3
Usage,10/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,66.3
Usage,09/03/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,90
Usage,09/04/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,89.8
Usage,09/05/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,89.2
Usage,09/06/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,88.8
Usage,09/07/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,90.8
Usage,09/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78
Usage,09/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,79.8
Usage,09/12/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,74.1
Usage,09/13/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,47.1
Usage,09/14/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.5
Usage,09/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,49.4
Usage,09/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,27.1
Usage,09/19/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,89.8
Usage,09/20/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,72.2
Usage,09/21/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,86.3
Usage,09/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,82.5
Usage,09/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,75.9
Usage,09/26/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,82.9
Usage,09/27/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78
Usage,09/28/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,77.8
Usage,10/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.5
Usage,04/12/2019 16:00:00,10W40,Oil,Richmond VA Shop,Main Parts Room - VA,16
Usage,04/12/2019 16:00:00,51372,Filter Oil,Richmond VA Shop,Main Parts Room - VA,1
Usage,04/12/2019 16:00:00,33691,Filter Fuel,Richmond VA Shop,Main Parts Room - VA,1
Usage,08/18/2019 16:00:00,10W40,Oil,Richmond VA Shop,Main Parts Room - VA,16
Usage,08/18/2019 16:00:00,51372,Filter Oil,Richmond VA Shop,Main Parts Room - VA,1
Usage,08/18/2019 16:00:00,33691,Filter Fuel,Richmond VA Shop,Main Parts Room - VA,1
Usage,10/29/2019 16:00:00,10W40,Oil,Richmond VA Shop,Main Parts Room - VA,16
Usage,10/29/2019 16:00:00,51372,Filter Oil,Richmond VA Shop,Main Parts Room - VA,1
Usage,10/29/2010 16:00:00,33691,Filter Fuel,Richmond VA Shop,Main Parts Room - VA,1
Usage,11/18/2019 17:00:00,SS-SS7949M,Disc Brake Pads - Rear,Richmond VA Shop,Main Parts Room - VA,1
Usage,11/18/2019 17:00:00,SS-SS7949M,Disc Brake Pads - Rear,Richmond VA Shop,Main Parts Room - VA,1
Usage,11/18/2019 17:00:00,SS-SS7949M,Disc Brake Pads - Rear,Richmond VA Shop,Main Parts Room - VA,1
Usage,11/18/2019 17:00:00,SS-SS7948M,Disc Brake Pads,Richmond VA Shop,Main Parts Room - VA,1
Usage,11/18/2019 17:00:00,VAL-502,DOT 3 Brake Fluid,Richmond VA Shop,Main Parts Room - VA,2
Usage,01/24/2020 17:00:00,10W40,Oil,Richmond VA Shop,Main Parts Room - VA,16
Usage,01/24/2020 17:00:00,51372,Filter Oil,Richmond VA Shop,Main Parts Room - VA,1
Usage,01/24/2020 17:00:00,33691,Filter Fuel,Richmond VA Shop,Main Parts Room - VA,1
Usage,03/05/2020 17:00:00,10W40,Oil,Richmond VA Shop,Main Parts Room - VA,16
Usage,03/05/2020 17:00:00,51372,Filter Oil,Richmond VA Shop,Main Parts Room - VA,1
Usage,03/05/2020 17:00:00,33691,Filter Fuel,Richmond VA Shop,Main Parts Room - VA,1
Usage,10/02/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,49
Usage,10/03/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,41.5
Usage,10/04/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.5
Usage,10/05/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,48.8
Usage,10/08/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,43.1
Usage,10/09/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,41.2
Usage,10/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,36.9
Usage,10/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,44.5
Usage,10/12/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,58.8
Usage,10/15/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,29.6
Usage,10/16/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,32.2
Usage,10/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,58.1
Usage,10/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,61.2
Usage,10/19/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,61.5
Usage,10/20/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,59.4
Usage,10/22/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,23.3
Usage,10/23/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,41.6
Usage,10/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,48.8
Usage,10/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,50.4
Usage,10/26/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,60.9
Usage,10/27/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,50.1
Usage,10/30/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,53.4
Usage,10/31/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,50.1
Usage,11/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,49.1
Usage,10/02/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.5
Usage,10/05/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,37.1
Usage,10/08/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78
Usage,10/09/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,74.1
Usage,10/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,77.8
Usage,10/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78
Usage,10/12/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,75.1
Usage,10/13/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,81
Usage,10/15/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,71.4
Usage,10/16/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,56.7
Usage,10/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,57.5
Usage,10/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,56.3
Usage,10/19/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,55.5
Usage,10/20/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,49.4
Usage,10/22/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,83.9
Usage,10/23/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,79
Usage,10/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,82.2
Usage,10/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,64.3
Usage,10/26/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,72.4
Usage,10/27/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,22.5
Usage,10/30/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,83.9
Usage,10/31/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,92
Usage,11/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,75.9
Usage,10/02/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,25.1
Usage,10/03/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,69.2
Usage,10/04/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,71.6
Usage,10/05/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,78.6
Usage,10/08/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,64.3
Usage,10/09/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,75.5
Usage,10/10/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,74.1
Usage,10/11/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.5
Usage,10/15/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,63.9
Usage,10/16/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,41.6
Usage,10/17/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,46.7
Usage,10/18/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,50.2
Usage,10/19/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,37.1
Usage,10/22/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,86.3
Usage,10/23/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,80.8
Usage,10/24/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.5
Usage,10/25/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,36.3
Usage,10/26/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,63.8
Usage,10/29/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,24.6
Usage,10/30/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,25.4
Usage,10/31/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,81.9
Usage,11/01/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,74.8
Usage,11/02/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,46.6
Usage,11/03/2019 03:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,51
Usage,11/06/2019 04:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,19.1
Usage,11/07/2019 04:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,53.4
Usage,11/08/2019 04:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,52
Usage,11/09/2019 04:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,51
Usage,11/10/2019 04:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,59
Usage,11/12/2019 04:00:00,Diesel In House,Diesel Fuel In House,Jacksonville FL Shop,Fuel Storage Tanks - FL,26
