Name,Manufacturer ID
Ram Winch & Hoist,RAMWH
Ram Mount Company div. of National Products,RAMNT
Ram International Enterprise Ltd,RAMIE
Ram Automotive Co,RAMAT
RAM AIR (DIVISION OF SIEMANS AUTOMOTIVE),RAMAR
Raloy Lubricants SA DE CV,RALOY
Rain-X,RAINX
Rahco Rubber,RAHCO
Raglan Industries,RAGLA
Radpro,RADPR
Radnor Welding Products,RADNR
Radiophone Engineering Inc,RDOPH
Radio Shack,SHACK
RADIO ACCESSORY COMPANY,RADIO
Radiator Works,RADWK
Radiator Speciality Company,RDTSP
Radiator Masters Inc,RDMST
Radiator Group,RDGRP
Radiac Abrasives Inc,RDIAC
Radex,RADEX
Radac America,RADAC
"RACOR INDUSTRIES, INC.",RACOR
Raco - a Hubbell Company,RACOX
Rack Strap Inc,RACKS
Racine,RACIN
Racemaster  Trailers,RACEM
Rabco,RABCO
RAB Design,RABDS
RAAH Safety,RAHSF
R3 Bunzil Distribution,RBUNZ
R.G. Ray Corporation,RGRAY
"R.C. INDUSTRIES, INC.",RCIND
"R.A. Phillips Industries, Inc.",RAPHL
R. H. & M. Machine Co,RHMCO
R W Beckett Corp,BECKT
R S Hughes Company Inc,RSHUS
R M Young Company,RMYNG
R L Hudson,RLHUD
R H Scales,RHSCL
R H Downing,RHDOW
R C Davis Co Inc,RCDAV
R A S Industries Ltd,RASIN
R A Miller Industries Inc,RAMIX
R & S Truck Body,RSTBX
"R & R Loopers, Inc",RRLPI
R & R Engineering,RRENG
R & M Energy Systems Canada,RMESC
R & L Body Shop Mixes,RLBSM
R & B Incorporated,RBINC
R & A SUPPLY CO.,RASUP
Qwik-Tip Inc,QUIKT
Quipnet,QUIPN
Quinton Hazell,QUINT
Quincy Compressor,QINCY
Quincie Oilfield Products,QUIOP
Quin Global,QUING
Quiet Utility,QUIET
Quickway Shovel,QUICV
Quicksilver,QUISV
Quick-Lock,QUIKL
Quickcut Edgers,QUICK
Quick Time Performance,QUITP
Quick Start Products Ltd,QSPRD
Quick Start Products,QUKST
Quick Lift Hoists,QKLFT
Quick Draw Tarpaulin Systems,QKDTS
Quick Clamp Rotational Molding Inc,QCKCL
Quick Charge Corporation,QCCXX
Quick Cable Corporation,QUCKC
Questar Lighting,QUSTR
Quest Manufacturing Inc,QUEST
Quest Chemical Corp,QCHEM
Que-Mont Equipment Inc,QUEMT
QUE Products,QUEPR
QuasarBeam,QSRBM
Quanxing Machining Group Co Ltd,QUANX
Quantum Storage Systems,QUANS
Quality Welding Service Inc,QUWLD
QUALITY TRUCK BODY,QLTTB
"QUALITY TRAILER PRODUCTS, INC.",QLTTR
Quality Steel and Aluminum Products,QUSTA
Quality Petroleum Inc,QUPET
Quality Mfg,QLTMF
Quality Kustoms Inc,QLTKU
Quality Industries,QUALI
Quality Glass,QUGLS
Quality Gear,QUAGR
Quality Chain Corporation,QUALC
Quality Built Electrical,QBILT
Quality Brand Auto Parts,QUALB
Quality Belt Service Inc,QULBL
Quality & Service Machine & Welding Ltd,QSMWL
Qualitee International,QULTE
QUALCOMM INC,QULCM
Qualcast LLC,QULCT
QUAKER SUPREME CHEMICAL CORP.,QUKSP
QUAKER STATE CORP.,QKRST
"QUAKER CITY IRON WORKS, INC.",QKRCI
Quadstat Corporation,QDSTA
Quadrastat Controls Corp,QUADR
Quadrastat,QDRST
Quadrant EPP,QDTEP
Quad Power Products LLC,QUADP
Q-Straint Corp,QSTRT
QSINE Corporation Limited,QSINE
QPS Machine Shop Ltd,QPSMS
QPC Quality Products Co. Inc,QUAPC
QMI Inc,QMIXX
QMC Hydraulic Cranes & Equipment,QMCXX
QMark,QMARK
Qingqi Group Motorcycle Co Ltd,QINGI
Qingdao Haoxin Import & Export LTD,QDHXA
QIF Air,QIFAR
QC Bearing div. of Wanxiang America,QCBRG
QBP Brakes,QBPXX
QAP Filters,QAPFT
QA1 Precision Products Inc,QANET
Q Straint Securement,QSTRA
Pyrotek,PYROT
"PYROIL PERFORMANCE PRODUCTS DIV., VALVOLINE",PYRLP
Pyramid Audio,PRYMD
Pyramex Safety Products LLC,PRYMX
Pylon,PYLON
Pyle Audio Inc,PYLEX
PX Filtration,PXFLT
Putzmeister,PTZMR
Putnam Hitch Products,PUTNM
Putco Inc,PUTCO
Purus Lubricant Products,PURUS
PUROSIL,PURSL
PUROLATOR INC.,PRLTR
"Purkey's Fleet Electric, Inc.",PURKY
Purity Chemicals,PRITY
Purflux,PRFLX
Purflow Technologies Inc,PURFL
Pure Power Technologies,PURPW
Pure Flow,PRFLW
Pure Air Systems Inc,PRASI
Purcell Tire and Rubber Co,PURCE
Purakal Cylinders Inc,PURAK
"Puradyn Filter Technologies, Inc.",PURFN
Pungo,PUNGO
Puncture Seal Houston,PUNSL
Pump Systems LLC,PMPSY
PulseTech Products Corporation,PLSTH
Pulse Technitrol,PLSNL
Pulse Larsen Antennas,PULSL
Pulse Electronics,PULSE
Pulsar Hydraulics Ltd,PLSAR
Pulsafeeder,PLSFD
Pulltarps Mfg,PULTR
Pull Master,PULLM
Pull Do Trailers LLC,PULDT
Pug Manufacturers,PUGMN
PTO Ltd,PRLTD
PTI Technologies Inc,PTIXX
PTC Inc,PTCIN
PT Coupling,PTCOU
PSS Steering & Hydraulics,PSSHY
PSM Electric Heater,PSMEH
PSI Fluid Power,PSIFP
"PSE Amber, Division of Code 3",PSEAM
Pryme Radio Products,PRMLE
PRUTSMAN MIRROR COMPANY,PRTCO
PRT Lids,PRTXX
Provizgard,POVIZ
Pro-Vision Inc,PROVI
Proven Value,PRVAL
Proven Graphics Inc,PRVGR
Proven Force,PRVFC
Prova Instruments Inc,PROVA
"Prototype, Inc.",PRTYP
Pro-Torq,PROTQ
"PROTO IND. TOOLS DIV., STANLEY WORKS",PROTO
ProTint,PRTNT
Protex Fasteners Ltd,PROTX
PROTECTIVE PLASTICS LTD.,PRTPL
Protective Industrial Products Inc,PIPXX
PRO-TECH RESPIRATORS,PRTCH
Pro-Tech Machine Tools Inc,PROTT
Pro-Tech Industries,PRTIN
Pro-Tech,PROTE
Protech,PROTC
Pro-Tec,PRTEC
Prostripe - Sharpline Converting Inc,PRSTR
Prostick,PROSK
Propower Inc,PRPWR
ProPoint div Princess Auto Brand,PROPT
Pro-Parts div of Wabash,PRPAR
Propar,POPAR
Pronto,PRNTO
Promotive,PRMTV
Promax,PRMAX
Promatch,PRMAT
Promark,PROMK
ProLite,PRLTE
Proline Heavy Duty Inc,PRDTY
Prolam Inc,PRLAM
Prolab Technologies Inc,PROLB
Pro-King,PROKG
Proheat Inc,PROHX
Progressive,PROGR
"PROGRESS INDUSTRIES, INC.",PRGRS
ProForm Inc,PROFM
ProFlo.com,PROFL
Pro-Fit International,PROFT
Profit Inc,PROFI
Professional Products,PROPR
Professional Mariner LLC,PROMR
Professional Instrument Company,PROCM
Professional Choice,PROCH
Products Plus Inc,PROPL
Production Plastics Inc,PRDPL
Product Sales & Manufacturing Co,PRODS
ProDiesel,PRODL
Pro-Dec Products Inc,PRODC
Pro-Cut International,PROCT
ProCrimp,PROCP
Procore,PROCR
ProComp USA,PRCPU
Procomm Inc,PRCMI
Proco Inc,PROCO
PROCESS ENGINEERING INC.,PRCSS
Probuilt Professional Lighting,PRPLT
Pro-Bilt,PROBT
Proaliance International,PRLNC
ProAir LLC,PROAR
Pro/Gauge,PRGAG
Pro Parts Distribution LLC,PRPRT
Pro Line Products,PLINE
Pro Diesel,PRODI
Pro Design Manufacturing Corp.,PRDSN
Pro Comp,PRCMP
Pro Cal Professional Decals Inc,PROCA
PRM Newage,PRMNW
"PRITCHARD-KING, INC.",PRTKN
"Prior Remanufacturing, Inc.",PRIOR
Prins Auto Gas,PRINS
Prinoth LLC,PRNTH
Princess Auto,PRNAT
Prince Mfg Corp,PRINC
Primrose Oil Company In,PRIMR
Primewell,PRWTI
Prime-Ride,PRMRD
Primer Solutions,PRSOL
"PRIME-MOVER CO., THE",PRMMV
Prime Wire & Cable,PRMWR
Prime Source,PRIME
Prime Line Products,PRMLN
Prime Industries,PRIMI
Prime Automotive,PRIAU
Prima Brands,PRIMA
Priestman,PRSTM
Price Pump Company,PPCXX
Prevost USA,PVOST
PREVOST CAR/BUS INC.,PRVST
"PreVent Co, Inc",PVENT
Presvac Systems Burlington Ltd,PRESY
PRESTONE PRODUCTS,PREST
PRESTOLITE,PRSTL
Prestige Mobile Audio,PRSTG
PressureGuard,PRSGD
Pressure Systems International,PRESI
Pressure Components Inc,PCOMP
"PRESOLITE ELECTRIC, INC.",PRSTE
Prentice,PRNTC
"PREMO LUBRICATION TECHNOLOGIES, INC.",PREML
Premium Tool & Abrasives (PTA Canada),PRETA
"PREMIUM POWER PRODUCTS DIV., NAVISTAR",PRMPW
Premium Parts Sales,PPSXX
Premium Guard,PRGRD
PREMIER/CENTRAL TRUCK BODY CO.,PRMCN
PREMIER MFG.,PRMMF
"PREMIER INDUSTRIES, INC.",PRMIN
Premaco Inc,PREMA
Preferred Plastics Inc,PFRPL
Preferred Parts,PRFER
Preferred Engineered Services,PRENS
Predator,PREDT
"Preco, Inc.",PRECO
Preco Safety Inc,PRESA
PRECISION UNIVERSAL JOINT CORP.,PRCUN
Precision Tune,PRETN
Precision Transmission,PRCTR
Precision Seal Inc,PRCNS
Precision Rebuilders Inc,PRRBL
Precision Pulley and Idler,PPIXX
Precision Partners Holding Company,PREPT
"Precision Machined Engines, Inc.",PMENG
Precision Line - Bearing Technologies,PRCBS
Precision Instruments Inc,PREIN
Precision Husky,PRCSN
Precision Engines,PRENG
Precision Engine Parts,PREEP
Precision Electronics Corporation,PRECP
Precision Drive Ltd,PREDV
Precision Dormer,DORMR
Precision Digital,PREDG
Precision Design and Manufacturing,PREDE
Precision Craft Metal Fabrication,PRECM
"PRECISION BRAND PRODUCTS, INC.",PRECS
Precise Welding,PWELD
Precise,PRECI
Praxair Distribution Inc,PRAXA
Pratt Industries,PRATT
Pratt and Whitney,PRTWT
Prarie Products,PRRPD
Prairie Technology,PRETH
Praefke Brake & Supply Corp,PRAEK
PQ Controls,PQCON
PPM Crane,PPMCR
PPG INDUSTRIES GLASS GROUP,PPGIN
PPG INDUSTRIES,PPGXX
PPC Powers Paper,PPCPO
Pow-R-Quik,POWRQ
Powervolt Inc,PWRVT
Powertraxx,PWRTX
Powertrax,PWTRX
Powertrain Integration,PWRIN
PowerTrain Industries Inc,PTIND
Powertrack International,PWRTI
Powertherm,PWRTH
Powerstride Battery,PSBAT
Power-Sonic Corp,PWRSN
Powers Fastening,POWFS
Powers and Sons LLC,PWSNS
Powerready,POREA
Power-Plus Corp,PWRPL
Power-Packer,PWRPK
Powerlite,PWRLT
POWERLIFT CORP.,PWRLF
Powerhouse Air and Fluid Power Inc,PWRHS
Powerflo,POFLO
Powerbright Inverters,POWBR
Powerbrace Corporation,PWRBR
Powerboss,PWRBS
Power Up Products,PWRUP
Power Trim Equipment,PWRTM
Power Train Components Inc,PWRTR
Power Tech Generators,PWTCG
Power Tech (Ohmite),PWRTC
POWER SUPPLY COMPONENTS,POWER
Power Stop,PWSTP
"Power Steering Specialists, Inc.",PWRSS
Power Steering Associates,PWRSA
Power Steer Inc,PWRST
Power Source Inc,PWSRC
Power Sonic Batteries,PWSBT
Power Solutions International,PWSIN
Power Slot div of Centric Parts,PWRSL
"Power Service Products, Inc.",PWRSP
Power Punch,PWRPX
"Power Products, Fleetpride",POWRP
Power Products Inc,PWRPD
Power Probe Inc,PWRPB
Power Prime,POWPR
Power Path,PRPTH
Power Parts,POWPT
Power Packer Mfg,PWPKR
Power Manufacturing,PWRMG
Power King Tires,PWRKG
Power Jacks Limited,PWRJK
Power Gears,POWGR
Power Flow,PWRFL
Power Fist Tools,POWFT
Power Equipment Products,PWREQ
Power Engineering and Manufacturing Ltd,PWENG
Power Brake Sales,PWBSL
Power Brake Diamond Technology Solutions,PBDTS
Power Brake & Spring Service Co Inc,PWBRK
Power Brake & Spring Service Co,PBSSC
Power Axle Corp,PWRAX
Power Acoustik Electronics,PWRAE
Power & Signal Group,PWRSG
Powell Valves,POWVL
Powell,POWEL
Poulson-Wilson Inc,POLSN
"Poulan, Firgidaire Home Products",PULAN
"POTTER AND BRUMFIELD, INC.",PTTRB
Postas,PSTAS
Posi-Plus Technologies Inc.,POSIX
Posi Lock Puller Inc,POSIL
Portwest LLC,PRTWS
Ports Petroleum Company Inc,PTSPE
Portland Plastics,PTLPS
Portland Compressor Inc,PTLDC
Portland,PRTLD
PORTERSVILLE EQUIPMENT CO.,PRTRS
"Porter Mfg & Supply, Corp",PRSPL
Porter Equipment,PORTR
Porter Cable,PRTRC
Port-A-Cool LLC,PORTA
Portacool LLC,PRTCL
Portable Mills,PRTBL
Port Supply,PRTSU
Port Consolidated Oil,PTCON
"Porsche Cars North America, Inc.",PORSH
Porous Media Corp,PORUS
Porcupine,PORCP
Por-15 Inc,PORIN
Pony Pack Inc,PONYP
Pontiac Motor Div. of General Motors Corp.,PNTCX
Ponsse,PNSSE
Pomona Electronics,POMEL
Pomeroy Computer Resource,POMER
Poma Distributing,PODIS
Polyway Industry Co Ltd,POLYW
Poly-Tek,PLYTK
Polytec,PLYTC
Polymatic,POLYM
Poly-Jec,POLYJ
Polybottle Group LTD,POLYB
Polybond Rathi Transpower Pvt Ltd,PLYBD
Pollak,POLAK
"POLLACK, JOSEPH CORP.",PLLCK
POLLACK PRODUCTS CO.,PLLPR
Polecat Lifts,POLEC
"POLARSTREAM, LINDE DIV., UNION CARBIDE",PLRST
Polaris Labs Quick Care,POLQC
Polaris Laboratories,POLAB
Polaris Industries Inc.,POLRS
PolarCool Evaporative Cooling Systems,POLRC
POLAR-AMERICAN (POLAR MFG. CO.),POLAR
Polar Wire Products Inc,PWPXX
Polar Tank Trailer LLC,PLRTT
Polar Handware Manufacturing Company Inc,POLHD
Polar Brand - Warren Performance Products,POLBR
Polar Bear Rubber,PLRBR
Pokorny Mfg inc,POKIN
POK of North America,POKNA
Poclain,POCLN
Pnuemotive,PNEUM
Pnuemafil,PNEFL
Pneutech Pneumatic Technology Inc,PNUTC
Pneutech,PNEUT
Pneumatic Specialties Inc,PNSPC
Pneumadyne Inc,PNDYN
PMW Products Inc,PMWIN
PMI Pump Parts,PMIPP
PMC,PMCXX
PM Cranes,PMCRN
Plymouth Locomotive Works,PLYMH
PLYMOUTH,PLYMT
Plymet Inc,PLMET
Plus Rite,PLSRT
Plus AI Inc,PLUAI
Plug Power,PLPWR
Plombco Inc,PLOMI
"PLEWS/EDELMANN DIV., STANT CORP.",PLEWS
Plews/Edelmann div. Lubrimatic,PELUB
"Playbuoy Pontoon Mfg, Inc.",PLYBY
Platt Electric Supply,PLATT
Plast-O-Matic Valves Inc,PLAST
Plastique Art Ltee,PSART
PLASTI-KOTE COMPANY INC.,PLSTK
Plastics West Inc,PLAWS
Plastic Graphics,PLGRA
Plasti Dip International,PDINT
Plantronics,PLANT
"PLANE MATE, BOOTHE AIRSIDE SYS INC.",PLNMT
PKC Group,PKCGR
Pixall,PIXAL
PIX USA,PIXUS
Pivot Power,PVTPR
PIUSI S.p.A.,PIUSI
Pittsburgh Tools by Harbor Freight,PTSTL
Pittsburgh Penn OIl,PENNO
Pittsburgh Design Services Inc,PTSDS
Pitts Trailers,PITTS
Pitts Industries LLC,PITTI
Pittfield Design Inc,PTFLD
PITMAN MFG. CO.,PITMN
Pitbull Trailers,PITTL
"PistenBully, Kassbohrer All Terrain Vehicles Inc",PSBLY
Pirtek Hoses,PIRTK
Pirsch Fire Equipment,PIRSC
Pirelli Tire,PIREL
Piqua Emery,PIQUA
Pipercross,PIPCR
PipeHunter Inc,PHIXX
Pipe Fittings Direct,PIPFT
Pioneer Wiping Cloth Company,PWCCX
"Pioneer Manufacturing, Inc.",PNRNC
Pioneer Electronics Inc USA,PIONR
Pioneer div of Wastequip Co,PIONE
Pioneer Automotive Products,PAPRO
Pinso Trailer,PINSO
Pinnacle Trailers,PINCL
Pinnacle Threaded Products Inc,PINTP
Pinnacle Products International Inc,PPIIX
Pinguely Haulotte,PNGLY
PINES TRAILER CORP. INC.,PINES
Pinacle Stainless Steel Inc,PINSL
Pilot,PILOT
Pilkington Nippon Sheet Glass,PLKTN
PIKE TRAILER CO.,PIKEX
Pierce Manufacturing,PIERC
Pierce Fire Equipment & Supply Co,PRCEQ
Pierce Distribution Services Co,PIDST
Piedmont Forklift Handling,PIEFL
Pico of Canada,PICOC
PICO,PICOX
Picker Components Corp,PICKR
Pichon Inc,PICHN
Pic Gauges,PICGX
PIAA Corporation,PIAAX
Phoenix USA Inc,PHUSA
Phoenix Trailers,PHNIX
Phoenix Systems,PXSYS
Phoenix Products Company Inc,PHPCI
Phoenix Metal Products Inc,PHOMP
Phoenix Friction Products,PNXFP
Phoenix Design & Mfg Co,PHOEX
Phoenix Contact,PHECN
Phoenix Capitol Camco,PHCPC
Phoenix Air Springs - ContiTech,PHNXX
Philmore Manufacturing,PHILM
"PHILLIPS TEMRO, INC.",PHLTM
Phillips Safety Products,PSPXX
PHILLIPS MANUFACTURING CO.,PHLMN
Phillips 66,PHILP
"PHILLIP J. INDUSTRIES, INC.",PHLPJ
PHILIPS LIGHTING COMPANY,PHLPS
Philippi-Hagenbuch Inc,PHHGN
"Philatron International, Inc.",PHLIN
Philadelphia Valve,PHVLV
Philadelphia Scientific LLC,PHSCI
Philadelphia Plastics & Manufacturing Co,PPMCX
Phil Leak Company,LEAKX
PHELAN MFG. CO.,PHELN
PHD Inc,PHDIN
PG Automotive Division Corporation,PGADC
PFR Inc,PFRXX
Pferd Inc,PFERD
Pfeiffer Vacuum,PFVAC
"PFAFFMANN, E., MFG. CO",PFFFM
Pfaff Auto Glass,PFAFF
Pezzani,PEZNI
Pex German O.E. Parts LLC,PEXXX
Pewag Inc,PEWAG
"PEUGEOT, S. A.",PEUGT
PETTIBONE-MULLIKEN CORP.,PTTML
PETTIBONE MERCURY CORP.,PTTBN
Petter Diesel,PTRDS
Petroleum Marketers Equipment Co LLC,PETMK
Petroclear Filters,PETRO
Petro-Canada Lubricants,PTCNL
Petri Inc,PETRI
Petra Industries,PETRA
Petoskey Plastics Inc,PETPI
Peterson Pacific Corp - Astec Industries,PTNPC
Peterson Manufacturing Company,PTRSN
Peterson Builders Inc,PTERS
Petersen Industries Inc,PETEI
Peters Delaet Inc,PTRDT
Peterbilt Motors Company,PTRBL
"PETER PIRSCH & SONS, CO.",PTRPR
Peter Paul Valves,PPVLV
Petbow,PETBW
Pertronix Performance Products,PRTNX
Perth,PERTH
PERRY FILTERS,PERRY
Perry Blackburne,PERBL
Permold,PRMLD
Permco,PERMC
Permatite div of DSI,PRMTI
Permatic,PERMX
PERMATEX INDUSTRIAL CORP.,PRMTX
Perma-Cal Industries Inc,PERCI
Perma Tune,PERTN
"PER-LUX, INC.",PERLX
Perlini,PRLIN
Perko Inc,PERKO
Perkins Manufacturing Co,PERKN
PERKINS ENGINES INC.,PRKNS
Performax Filters,PERFM
Performance World,PERWL
Performance Truck,PRPTR
Performance Trailer,PERFO
Performance Tool,PERTL
Performance Teknique,PRTEK
Performance Specialties Inc,PERSP
Performance Radiator,PERRD
Performance Marketing,PFMKT
PERFORMANCE FRICTION CORPORATION,PRFRM
Performance Diesel Inc,PDIXX
Performance Advantage Company,PACXX
Performance 1,PERFX
Perfection Truck Parts & Equipment,PERTP
Perfection Clutch,PRFHY
Perfection AM,PRFTN
Perfect Stop,PRSTP
Perfect Parts,PERFP
Perfect Handel Industries,PERFH
Perfect Equipment Inc,PERFE
"PERFECT CIRCLE PRODUCTS DIV., DANA CORP.",PERFC
Peragon Truck Bed Covers,PERBC
"Pequea Machine, Inc.",PEQUA
Pepperl + Fuchs,PEPFC
Pep Boys,PEPBS
PeopleNet Communications Corporation,PNTCC
PENZ,PENZX
Penway Inc,PNWAY
Pentius USA Inc,PUSAI
Penticton Foundry,PENFN
Pentair,PNTAR
Penske Truck,PENSK
Pennzoil Products Company,PNNZL
Penntex Indsutries Inc,PENNT
Pennsylvania Machine Works,PAMCH
PENNCO INDUSTRIES INC.,PNNCO
Penn Detroit Diesel,PENND
Penn,PENNX
PENGO CORP(SUBS GEARHART-OWEN INDUSTRIES),PENGO
Pendpac,PENDP
Penda Corporation,PENDA
Pemberton Utility Trailer,PEMUT
PEM ALL FIRE EXTINGUISHER CORP.,PMALL
Pelton and Co,PELTN
Pelsue,PELSU
Pelouze Scales,PELSC
Peloton Technology,PLTON
Pellenc,PELNC
Peljob,PELJB
Pelican Worldwide Inc Comp,PELCN
Pelican Products Inc,PELPR
Pelco Security Cameras & Survelliance Systems,PELCO
PEI Genesis,PEIGN
Pegler Yorkshire,PEGYR
Pegaso,PGASO
PEERLESS TRAILER & TRUCK SERVICE,PRLSS
Peerless Pump,PERLP
Peerless Industrial Group Inc,PRLSI
Peerless Electronics,PEREL
Peerless Chain,PEERC
PEER Bearing Company,PEERX
Pedigree Technologies,PEDTC
Pederson Bros Inc,PDBRO
Pedco,PEDCO
Peco,PECOX
PEC Manufacturing,PECXX
Pearl Abrasive Co,PEARL
Peak Commercial & Industrial,PEAKX
Peacock,PEACK
Peace Steel,PEASL
PEABODY-GALION,PBDGL
Peabody Barnes,PBDYB
PE Automotive GmbH & Co. KG,PEAUT
PDC Radio Products,PDCRD
PCTEL Antenna Products,PCTEL
PCM Marine Engines,PCMXX
PCI Manufacturing Solutions LLC,PCIMS
PCCW Enterprises Limited,PCCWL
PC&S Panel Components & Systems,PNCSY
PBT Products,PBTPR
PBR International,PBRXX
PB Loader Corp,PBLDR
PAYLOAD CARRIERS LTD.,PAYLD
Payhauler,PYHLR
Payen,PAYEN
Pave Mate Equipment,PAVEM
Paulsonbilt Ltd,PALSN
Paui Marie,PAUMR
Patterson Welding Works,PATWW
Patten Industries Inc,PATTN
Patriot Oilfield Expendables,PATOE
Patrick Enterprises Corporation,PATEC
Pathway Club Cars,PATHW
Pathfinder,PATHF
Patchman,PTCHX
Patch Rubber Co,PATCH
PAT America Inc,PATAM
Pass & Seymour,PASSY
PartSolution PTE LTD,PTSOL
Partslink - ABPA,PLINK
Parts Unlimited,PARTU
Parts Plus,PRTSP
Parts Place div of Wastequip,PPLCE
Parts Master div of Auto Value,PARTM
Parts Distribution Services Inc,PDSIX
Parts Distribution Co,PARTS
"PARTS ASSOCIATES, INC.",PAIXX
Parts America,PRTSA
Partner Saw Co,PARTN
Parta Space,PARTA
Part Service,PRTSV
Parr,PARRX
Parkway-Kew Corporation,PKWKE
Parkway Bolt & Supply,PRKWY
Parks Industries LLC,PARKS
PARKHURST MFG. CO.,PRKHR
Parker-Hannifin Corporation,PARHN
PARKER-HANNIFIN CORP.,PRKHN
"PARKER QUICK COUPLING DIV., PARKER HANNIFIN CORP.",PRKRQ
Parker Finite,PARFN
Parker Automotive,PARKA
Par-Kan,PARKN
Park Place Printing Inc,PRKPL
"PARISH DIVISION, DANA CORP.",PARSH
Paris Corporation,PARIS
"PARGO INC., COLUMBIA CAR CORP.",PARGO
Parex,PAREX
Parco,PARCO
Parc Manufacturing,PARCX
Paramount Manufacturing,PARMN
Paramont Mfg. LLC,PMLLC
Paragon Trailer Center LLC,PARGN
Paragon Industrial Supply,PARIN
Paprl Automotive,PPAUT
Pape Machinery,PAPEM
Panor Corporation,PANOR
Pangeo Corp,PANGO
Pangeo Cable Industries Ltd,PNGEO
Pangborn,PNGBN
Paneltronics Inc,PNLTN
Panelite,PANEL
Panek Equipment Co,PANEK
Panduit Corp,PANDU
Panavise Products Inc,PANPR
Panata Jaya Mandiri,PTPJM
PANASONIC,PNSNC
Pana-Pacific (The Brix Group),PNPFC
Pana Pacific,PANAP
Pam's Custom Creations,PAMCC
Palmetto Inc,PALME
Palmer Marine,PLMRM
Palmer Axle,PALMR
Palm Beach Boat,PLMBT
Palladium,PALLD
PALL CORPORATION,PALLX
Palfinger Inc.,PLFNG
Palermo,RTPAL
PAK-MOR MFG. CO.,PAKMR
Painted Rock LLC,PTRCK
Painless Performance Products,PPPXX
Pailton Engineering,PLTEN
PAI Industries,PPART
"PAGE SUSPENSIONS, DURA CORP.",PAGSS
Page & Page,PAGEP
Packard Electric div of GMC,PAKRD
Package It,PCKIT
Pack-A-Cone,PACKA
Pacifica Tire,PCTIR
Pacific Truck & Trailer,PACIF
Pacific Trailer,PACTL
Pacific Scale Co Inc,PSCIX
Pacific Mfg Co,PACMF
Pacific Insight Electronics Corp,PIECX
PACIFIC ENGINEERING CO.,PACEC
Pacific Design,PACDS
Pacific Decking Inc,PACFC
Pacific Cornetta Inc,PCNTA
Pacific Coast Brush,PCBRU
Pacific Clutch & Brake,PCLBR
Pacific Cargo Control,PACCC
Pacific Accessory Corp,PAACC
Pac-Fas,PACFS
PaceSetter Products,PCSET
Pacer Trailer,PACTR
"Pacer Pumps, Division of ASM Industires, Inc.",PACER
Paceline,PACEL
Pace Edwards,PACEE
Pace American Trailers,PACEX
PACCAR Parts,PACCR
PACCAR Genuine,PACGN
Pacal LLC,PACAL
Paca Industrial Sales,PACAI
PAC West Trailers,PWTRA
Pac Brake Manufacturing,PACBK
"P. T. BRAKE LINING CO., INC.",PTBRK
"P T Coupling, Inc",PTCPI
P J Trailers,PJTRL
P & H Cranes,PHCRS
"P & H CRANE CO., HARNISCHFEGER CORP.",PHCRN
P & D,PDXXX
Owens Yacht,OWNYT
Owens Products,OWENS
Owens Corning,OWNCR
Owen Trailers,OWENT
"OWATONA MFG. CO., INC.",OWTNN
Overton Chicago Gear Company,OVCGC
Overseas Hardwood,OVHDW
OVERLAND BRAKES INC.,OVRBR
Overbilt Trailer Co,OVERB
Over the Road Truck Radiators and A/C,OVRTR
Outboard Marine Corp,OMCXX
Outback Trailers,OUTBT
Outback Flashlights,OUTBK
Out Runner,OUTRU
Ouellet Canada Inc,OUELT
"OTTAWA TRUCK DIV., GULF WESTERN MFG. CO.",OTTST
Ottawa Products Co. Inc.,OTAWA
OTR Wheel Engineering Inc,OTRWE
OTR Products,OTRBR
Otis Material,OTISM
Oteco Inc,OTECO
"OTC DIV., SPX",OTCXX
Ostrem Chemical Ltd,OSTEM
Osterland Truck,OSTLD
Osram Sylvania,OSRSY
OSLV Italia Srl,OSLVI
Oslo Switch Inc,OSLOS
OSHKOSH TRUCK CORP.,OSHKS
Osgood,OSGOD
Oseco Pressure Intelligence,OSECO
Oscrow,OSCRW
Oscomp Inc,OSCMP
OSC Manufacturing & Equipment Services Inc,OSCME
Osburn Associates Inc,OSBAS
OSBORN MFG. CO,OSBRN
Osborn International,OSBIN
Orscheln Co,ORSCO
Ors Nasco,NASCO
Orr-Lac Spray Products,ORRLA
Orr Safety Corporation,ORRSF
Orr & Orr Inc,ORRXX
Orison Coach,ORISN
Orion Safety Products,ORNSP
Orion Bus,ORION
Orenstein & Koppel,ORKOP
O'Reilly Auto Parts,ORELY
Oregon Outdoor Equipment Parts,OREGN
"ORCON INDUSTRIES, INC. ORCON INDUSTRIES, INC.",ORCIN
Orchard Supply Corp,ORSCU
Orbit Manufacturing,ORBIT
Orbinox USA,ORBNX
Orbex Products,ORBEX
Orbcomm,ORBCM
Orange County Thermal Industries,ORCTI
Orange County Alternator,ORACA
Orafol Americas,ORAFL
OPW Fueling Products,OPWXX
"Optronics, Inc.",OPTRN
Opto International Inc,OPTOX
Option Industries Inc,OPTIN
Optimas OE Solutions LLC,OPTSL
Optima Products,OPTMA
Optima Bus,OPTIM
Optima Batteries,OPBAT
Optibelt,OPBLT
OPT7 Lighting,OPTLT
O'Phee Trailers,OPHTR
"OPEL (ADAM OPEL AG, SUB OF GMC)",OPELX
Ontario Speciality Contracting,ONTSC
Ontario Hose Specialties Ltd,OHOSE
"Ontario Drive & Gear Limited, Ontario Canada",ODGLX
Ontario Bus,ONTRO
